Latitude,Longitude
12.97378,77.571137
12.979871,77.54357
13.000195,77.562787
12.972319,77.653548
12.997814,77.569925
12.993747,77.56952
12.927128,77.597406
12.931119,77.551862
12.911292,77.582905
13.035391,77.55915
12.967973,77.659315
12.967296,77.634006
12.930096,77.570557
12.959205,77.571997
12.983291,77.592963
12.999697,77.550169
12.991713,77.633498
12.96732,77.589046
12.955241,77.639761
12.92802,77.58286
12.943035,77.525843
12.952266,77.583056
12.984324,77.568461
12.963522,77.561433
12.963175,77.596653
12.923319,77.573422
12.989485,77.561398
12.929339,77.573928
12.987819,77.584267
12.95108,77.625584
12.979649,77.644926
12.983257,77.57903
12.963808,77.558931
12.980679,77.637265
12.965119,77.595663
12.921103,77.574097
12.982124,77.550891
12.970403,77.560838
12.984937,77.552326
12.971437,77.576946
13.010243,77.557205
12.919793,77.587559
12.987037,77.572085
12.951977,77.571346
12.997799,77.584656
12.963215,77.633642
12.963189,77.638468
12.964204,77.590052
12.994037,77.564181
12.950908,77.578695
12.978031,77.59364
12.974772,77.638726
12.936672,77.594289
13.00586,77.586132
12.989402,77.6246
12.979857,77.56979
12.935873,77.581473
12.980002,77.639477
12.920662,77.586256
13.015038,77.571074
12.982504,77.581625
12.975002,77.558718
12.926258,77.559512
12.96379,77.614028
12.94325,77.570731
13.002379,77.560461
12.980989,77.59541
12.983659,77.556357
12.936588,77.604527
12.991486,77.567314
12.955043,77.620576
12.950121,77.620841
12.977012,77.573553
12.957888,77.592978
12.935978,77.578616
12.921873,77.604051
12.966639,77.660223
13.009156,77.569392
12.964567,77.547267
12.952977,77.592236
13.023223,77.579003
12.953836,77.559776
12.981721,77.590421
13.004929,77.574847
12.986015,77.588175
12.991922,77.542956
12.947221,77.571574
13.013029,77.573276
12.992226,77.646222
12.982801,77.58182
12.963591,77.586631
12.913304,77.566536
12.972203,77.571021
13.003426,77.55556
12.94149,77.571207
12.988644,77.642202
12.990536,77.576784
12.988125,77.583948
12.992629,77.597941
12.952305,77.579046
13.010231,77.586765
13.017246,77.55769
12.9935,77.588397
12.964554,77.573525
12.973684,77.551306
12.974853,77.570105
12.968401,77.643205
12.9803,77.576438
12.988207,77.628281
12.973251,77.579462
12.979634,77.542752
12.97226,77.621677
12.923251,77.58466
12.967175,77.573067
12.973371,77.560155
12.911865,77.6038
12.972743,77.568585
12.920113,77.570307
12.952149,77.559435
12.949503,77.587255
12.975533,77.562815
12.994832,77.601572
12.973941,77.577523
12.985569,77.57074
12.997571,77.571959
12.945301,77.612185
12.99425,77.578621
12.996562,77.64257
12.973757,77.57589
12.972135,77.636188
12.974222,77.642966
12.997054,77.629163
12.914345,77.571357
12.956352,77.569323
12.986755,77.565313
12.984716,77.607595
12.935949,77.546371
12.979738,77.564964
12.938427,77.61058
12.920393,77.578026
12.977781,77.563218
12.972872,77.665885
12.990037,77.579814
12.972596,77.628966
13.01828,77.571764
13.002922,77.595481
12.941107,77.608077
12.98323,77.562255
13.010461,77.585165
12.990996,77.562153
12.963433,77.557364
12.998877,77.569911
12.977337,77.617578
12.968052,77.585879
13.015038,77.56917
12.952904,77.638503
12.924826,77.617847
13.009062,77.553266
12.959371,77.581934
12.984427,77.581933
12.950005,77.578378
12.991529,77.595416
12.986546,77.587404
12.919251,77.566925
13.007338,77.547495
12.968275,77.638188
12.997381,77.585444
12.987968,77.59319
12.918485,77.58537
13.018961,77.591994
13.016898,77.611198
12.986066,77.637959
12.955453,77.626182
12.938711,77.574833
13.004812,77.570995
12.95333,77.576508
12.957135,77.621741
13.008721,77.571935
13.027372,77.54176
12.978363,77.567069
12.998738,77.571833
12.971304,77.630212
13.005352,77.589596
12.984485,77.574437
12.962924,77.621416
12.981147,77.585042
12.98794,77.575461
12.94214,77.575106
12.919063,77.596769
12.994077,77.569684
12.981059,77.637573
12.913434,77.567454
12.985017,77.647673
13.015307,77.552394
12.93877,77.589639
12.983596,77.565637
12.967958,77.605648
12.981094,77.573584
12.984083,77.566967
12.978672,77.545769
13.007378,77.635255
12.987644,77.575556
12.947806,77.651985
12.922468,77.563195
13.008947,77.54552
12.998333,77.636448
12.997665,77.575409
12.98918,77.602988
12.915954,77.606312
12.928199,77.569678
12.973215,77.555595
12.998282,77.574117
12.978664,77.636752
13.016363,77.643074
13.015449,77.553875
12.996445,77.585488
12.933503,77.578885
12.981308,77.618042
12.939225,77.589122
12.996893,77.657145
12.981327,77.630988
12.985734,77.559549
12.972421,77.547154
12.966747,77.55098
12.998993,77.565548
12.952711,77.586881
12.967751,77.646727
12.926743,77.603833
12.989147,77.561601
12.98004,77.52634
12.994967,77.564317
12.972541,77.554146
12.977913,77.563575
12.936143,77.568613
12.999382,77.57507
12.979305,77.601095
13.000696,77.565579
13.001363,77.5925
12.981677,77.579807
13.014262,77.573614
12.991097,77.552035
12.97131,77.559344
12.965507,77.609867
12.983985,77.570229
13.018757,77.60784
13.020168,77.579324
12.961493,77.575749
12.924105,77.559306
12.95843,77.57971
12.983852,77.592382
12.985457,77.577045
12.922303,77.578439
12.97298,77.566701
12.933434,77.570431
12.9158,77.603568
12.961924,77.583059
12.980708,77.635095
12.986967,77.623036
12.979275,77.604492
12.988502,77.547077
13.009824,77.585306
12.929394,77.567537
12.992609,77.568393
12.982013,77.591533
13.007035,77.588132
12.985367,77.596799
12.997025,77.635641
12.997714,77.673512
12.949358,77.577133
12.965019,77.589357
12.981636,77.574047
12.987623,77.64943
12.978586,77.601717
12.997134,77.579289
12.939175,77.591967
12.978167,77.640913
12.966117,77.629319
12.916233,77.57839
12.976202,77.631198
13.014066,77.553849
13.018676,77.538668
12.97195,77.620779
12.980556,77.567919
12.980031,77.608175
12.969051,77.574368
12.911682,77.586147
12.965213,77.645097
12.997115,77.568092
12.980222,77.628773
13.001475,77.563805
12.959058,77.573964
12.972228,77.569144
12.963092,77.648524
12.989986,77.583043
12.956441,77.56532
12.989168,77.650854
12.930215,77.619572
12.988334,77.560373
13.020134,77.593661
13.005097,77.653951
12.979144,77.563598
13.003121,77.590339
12.910746,77.565658
12.968992,77.647105
12.980457,77.584021
12.956701,77.64312
12.942301,77.555621
12.972087,77.563327
12.98128,77.583453
12.978085,77.55532
13.004703,77.581633
12.975208,77.56522
13.033816,77.560312
12.973478,77.563141
12.989964,77.571418
12.971068,77.641276
13.001233,77.552835
12.985732,77.598685
13.001411,77.585693
13.006046,77.553211
12.927248,77.56122
12.930658,77.575838
12.993026,77.541247
12.943944,77.616657
12.924062,77.558253
12.993564,77.632337
12.993253,77.584076
12.978985,77.590127
12.990707,77.583136
12.960763,77.571381
12.97046,77.57477
12.990529,77.591107
12.984574,77.575192
13.002003,77.548453
12.929259,77.586964
12.964698,77.63637
12.955345,77.57228
12.96596,77.58469
13.014274,77.574576
12.937916,77.648442
12.964904,77.568228
12.989811,77.580086
12.936736,77.582929
12.939603,77.570003
13.012077,77.56107
12.927098,77.58303
12.997044,77.596945
12.964946,77.575909
12.988727,77.575124
12.976827,77.587882
12.992258,77.558768
12.967542,77.547624
12.984645,77.556689
12.97075,77.654219
12.956588,77.559298
12.976692,77.559289
12.975061,77.626551
12.974705,77.57669
13.034386,77.571622
12.92347,77.601602
12.943116,77.564686
12.985145,77.666373
12.971144,77.57003
12.963103,77.568287
12.989832,77.569539
12.999648,77.644248
12.965464,77.557256
12.98401,77.566803
12.940342,77.647862
12.958282,77.656888
12.92285,77.593917
12.966153,77.571466
12.967028,77.573813
12.926023,77.571556
12.965749,77.579173
12.955869,77.60475
12.979634,77.583584
12.996127,77.590535
12.949946,77.5492
13.001348,77.579543
12.92683,77.569482
12.98728,77.618109
12.989544,77.581394
13.010412,77.577087
12.932469,77.616891
12.993751,77.570137
12.992265,77.58882
12.914244,77.580129
12.91218,77.566933
13.001495,77.548857
12.939688,77.575174
12.983857,77.652489
12.969836,77.636311
12.996293,77.630118
12.99602,77.666555
12.920785,77.554563
12.978941,77.58263
12.999731,77.565189
12.97185,77.583659
12.971922,77.577108
12.97828,77.628242
12.92563,77.566721
13.000367,77.572417
13.022283,77.563944
12.96451,77.569913
12.966608,77.641144
13.016782,77.600015
12.975053,77.676497
12.973637,77.558268
13.012639,77.564787
12.945957,77.579549
12.991233,77.572172
12.992593,77.585538
12.974667,77.577137
13.010261,77.559756
12.989228,77.572559
12.988429,77.583851
12.99464,77.598819
12.964361,77.568676
12.964962,77.65194
12.989399,77.560033
12.935655,77.54691
12.984845,77.579873
12.986526,77.573116
13.019439,77.547844
12.941876,77.566081
12.983551,77.655317
12.955211,77.576079
12.995521,77.591724
12.984584,77.572525
12.989302,77.575543
13.018891,77.647793
12.973175,77.615129
12.975352,77.58437
12.997122,77.581672
13.003382,77.590993
12.957059,77.64617
12.990122,77.583649
13.003493,77.656687
12.968281,77.646424
12.965825,77.579842
12.973199,77.622627
12.957783,77.59226
13.028124,77.587783
12.977954,77.575263
12.979591,77.562466
12.97203,77.664907
13.002964,77.622553
13.000414,77.574644
12.977827,77.55332
12.986288,77.568155
12.980445,77.669293
12.982188,77.569334
12.955702,77.615108
12.99433,77.634051
12.993486,77.565566
12.913445,77.590322
12.943323,77.592739
12.962885,77.632
12.974641,77.640887
12.965163,77.582168
12.990783,77.585047
12.969564,77.655119
12.984908,77.596966
12.961078,77.581734
12.967965,77.591391
12.975515,77.56656
12.97002,77.649022
12.984505,77.573418
12.998491,77.548496
12.952359,77.570416
12.955852,77.57399
12.946203,77.592171
12.996236,77.573624
12.997765,77.577864
13.001533,77.583211
12.965694,77.572737
12.990009,77.573191
13.011572,77.563951
12.989341,77.585711
12.987897,77.573279
12.988768,77.545459
12.96709,77.580918
12.965821,77.57073
12.941011,77.573685
13.022656,77.565135
13.001075,77.573961
13.013139,77.566711
12.94883,77.5963
12.996494,77.570156
13.018591,77.570459
12.9632,77.558224
12.969381,77.63941
12.97255,77.570397
13.014202,77.577297
12.98024,77.575303
12.968275,77.580823
12.923104,77.560068
12.995496,77.646968
12.929331,77.559583
12.947818,77.575869
12.97468,77.539294
12.959213,77.581866
12.990501,77.61872
12.985998,77.63451
12.973354,77.579089
12.980397,77.626446
12.984734,77.59185
12.984086,77.553803
12.914924,77.606482
12.996864,77.562061
12.977621,77.574746
12.985735,77.577943
12.954008,77.562678
12.963901,77.550391
12.992476,77.552798
12.914852,77.594346
13.003553,77.590201
12.973778,77.569778
12.990025,77.657486
12.955093,77.600861
12.983446,77.604086
13.023032,77.562122
12.924923,77.575381
13.007045,77.573832
12.951005,77.591891
12.964343,77.574239
12.919591,77.586853
12.931128,77.564341
12.966814,77.628924
12.979875,77.64566
12.933971,77.585913
12.996285,77.634282
13.010035,77.594694
12.999049,77.581336
12.924145,77.571687
12.936642,77.568672
12.918392,77.560034
12.929239,77.59394
13.015078,77.56889
12.938892,77.622284
12.954271,77.650939
12.984905,77.631744
12.922169,77.568835
12.98509,77.573706
12.970873,77.571418
12.962594,77.586447
13.001783,77.554263
12.985576,77.653323
12.97887,77.586819
12.963629,77.636958
13.004089,77.589274
12.918871,77.586232
12.975361,77.573468
12.955797,77.559287
12.932956,77.541464
13.000641,77.56588
12.980536,77.630513
12.975039,77.586603
12.981554,77.590705
12.993696,77.560398
12.915671,77.623231
12.941214,77.581843
12.996808,77.583719
12.968019,77.597803
12.976105,77.656065
12.986243,77.566087
12.964855,77.605707
12.972112,77.572679
12.986157,77.569379
12.972876,77.571826
12.955222,77.587088
12.997151,77.642904
12.953786,77.578819
12.965626,77.575008
12.925984,77.605423
12.938495,77.568135
12.959304,77.643245
12.935854,77.566468
12.92373,77.56646
12.93252,77.542526
12.995558,77.648096
13.024939,77.582842
12.986588,77.578927
12.979831,77.638503
12.960882,77.619305
12.925639,77.577301
12.982268,77.615746
12.985067,77.599248
12.982039,77.570644
12.964288,77.622061
12.960244,77.572363
12.960118,77.654758
12.919045,77.577507
12.943659,77.589535
13.004736,77.575111
12.978043,77.54187
12.923329,77.571279
12.998869,77.561746
12.934576,77.542223
13.017668,77.582292
12.960843,77.563063
12.955392,77.676386
12.974923,77.559463
12.992629,77.579976
12.999774,77.64296
12.915202,77.574553
12.974158,77.597281
12.958692,77.558584
12.960243,77.569729
12.991438,77.657624
13.008429,77.572281
13.013489,77.645661
12.960583,77.592434
12.971694,77.6369
12.936138,77.569913
12.970815,77.603683
12.924296,77.593325
12.971215,77.645705
12.977551,77.558793
12.971094,77.624
12.923128,77.56975
12.980313,77.585355
12.990449,77.578988
12.966194,77.589767
12.941512,77.601843
12.991181,77.558499
12.95667,77.563733
12.91463,77.569192
12.993764,77.576931
12.961135,77.579537
12.955134,77.56998
12.971196,77.557248
12.918759,77.587522
12.966141,77.657146
12.931078,77.573544
13.003173,77.643099
12.919426,77.614767
12.976571,77.567322
13.005651,77.572915
12.953186,77.644374
12.992523,77.56196
12.996046,77.597147
12.973675,77.561218
12.96228,77.640388
13.001285,77.587408
12.949974,77.590695
12.92756,77.589846
12.961419,77.572136
12.913947,77.561308
12.978726,77.552061
12.945308,77.549852
12.964776,77.584391
12.957867,77.655724
12.987025,77.57962
12.975782,77.651586
12.979431,77.563052
12.932819,77.579821
12.97389,77.637923
12.988902,77.562664
12.971245,77.577354
12.981905,77.641407
12.919257,77.578574
12.959565,77.583348
12.950753,77.654761
12.989815,77.59096
12.980578,77.621664
12.928701,77.63569
12.971221,77.57328
13.017247,77.584168
12.918185,77.610662
12.973374,77.668671
13.032236,77.541863
12.971347,77.576251
12.997159,77.566563
12.95136,77.622426
12.982235,77.595081
12.989739,77.577279
12.983207,77.550352
12.969621,77.595967
12.989542,77.564159
12.971917,77.604132
12.948463,77.595821
12.944962,77.554611
12.977983,77.573972
12.98209,77.559264
12.981518,77.561924
12.995936,77.556104
12.984505,77.532788
12.953691,77.640793
12.964615,77.586696
13.023707,77.581649
12.9914,77.649761
12.97743,77.637141
13.01339,77.557065
13.012619,77.601276
12.97889,77.563544
12.929234,77.562718
12.939958,77.570762
12.928542,77.599172
12.95367,77.586551
12.978601,77.579493
12.973122,77.573594
12.98771,77.551982
12.965697,77.571803
12.929917,77.580948
12.972284,77.609153
12.974085,77.565883
12.976099,77.578717
12.953343,77.554054
12.992627,77.569404
13.01083,77.57901
12.99512,77.577169
12.963076,77.584563
12.98726,77.55963
12.968307,77.610602
12.994864,77.55779
12.949475,77.610327
12.957701,77.655329
12.987752,77.568831
12.979296,77.566206
12.984154,77.569863
12.923612,77.560941
12.976417,77.583998
12.944207,77.587506
12.967026,77.58787
12.992702,77.547319
12.961958,77.583121
13.029874,77.587477
12.995142,77.607314
12.965653,77.672353
12.990253,77.571732
12.967017,77.550029
12.919636,77.560636
12.960938,77.658135
12.972428,77.582889
12.969053,77.563595
12.985227,77.552164
12.956004,77.607134
12.941794,77.579973
12.980877,77.588381
12.977358,77.633618
12.971005,77.569696
12.973365,77.593444
13.017563,77.554106
12.959477,77.590204
12.961354,77.538618
12.940027,77.575412
13.019298,77.562072
12.979667,77.651943
13.0032,77.579155
12.989465,77.643014
12.936913,77.579291
12.995202,77.581814
12.973229,77.578018
13.018492,77.556479
12.931821,77.616015
12.916313,77.551256
12.981567,77.656858
12.974073,77.631461
12.941521,77.565193
13.010717,77.567466
12.99216,77.567382
12.970232,77.585088
12.960475,77.57835
12.9797,77.635207
12.985177,77.571329
12.984997,77.562737
12.975971,77.628614
12.919362,77.626252
12.929598,77.598367
12.945859,77.560832
13.001595,77.562221
12.994198,77.584701
13.022936,77.577154
12.983356,77.558802
12.989887,77.587521
12.97389,77.564654
12.973933,77.61952
13.016623,77.559576
12.978589,77.567277
13.019464,77.579178
12.966249,77.651822
12.978722,77.645322
12.958261,77.610175
13.000337,77.651122
12.986694,77.572003
12.97851,77.600473
12.956019,77.597911
12.994963,77.588481
12.985568,77.590262
13.006837,77.576046
12.998389,77.582031
12.974317,77.583525
12.991954,77.594402
12.961395,77.554839
12.935402,77.546273
12.985373,77.563316
12.958797,77.599755
12.961961,77.573327
12.983459,77.566276
12.9695,77.66051
12.973346,77.594565
12.964556,77.565907
12.969049,77.60414
12.974924,77.627506
12.998849,77.545274
12.931852,77.568932
13.00681,77.584641
12.980123,77.635701
12.924661,77.531849
12.971124,77.590883
12.918789,77.567966
12.941094,77.639491
12.938905,77.579469
13.015267,77.567178
12.952827,77.579137
12.967277,77.567258
12.957797,77.545045
12.948859,77.552546
12.9917,77.591231
12.996779,77.558871
12.957386,77.620585
13.00723,77.558235
13.017776,77.590038
12.913062,77.552421
12.958917,77.58114
13.002552,77.632959
13.0023,77.546724
12.963597,77.58829
12.941601,77.573121
12.951062,77.58958
13.005884,77.576136
12.932352,77.580295
12.992782,77.668565
13.025771,77.571746
12.940741,77.57675
12.981165,77.582009
12.965283,77.573858
12.923738,77.573644
12.964504,77.630404
12.971226,77.631136
12.984698,77.552081
12.977008,77.583287
12.976935,77.579242
12.972272,77.579103
12.978496,77.594744
12.924416,77.576385
13.005619,77.556674
12.950937,77.633278
12.971606,77.6505
12.979859,77.553238
12.921937,77.614408
12.993198,77.575405
12.988658,77.669121
13.000159,77.562921
12.972877,77.592097
12.97416,77.642214
13.02692,77.58007
12.986119,77.574807
13.028992,77.572805
12.947891,77.547395
12.991214,77.627047
12.970129,77.553591
12.964505,77.539665
12.92863,77.652983
12.982221,77.581186
12.985774,77.553
12.994863,77.587003
12.927003,77.566232
12.999056,77.564245
12.960151,77.572402
12.963777,77.573331
12.974779,77.640977
12.975398,77.584096
12.92489,77.565762
12.987855,77.548995
12.999616,77.645581
12.980261,77.644164
12.962409,77.582778
12.985847,77.582838
12.910297,77.597521
12.983224,77.648477
13.017322,77.573704
12.93872,77.566377
12.980451,77.592161
12.981091,77.586801
13.011794,77.586308
12.974491,77.560007
13.001031,77.629731
12.994513,77.571535
12.926143,77.559981
12.972656,77.574494
13.030931,77.584082
12.981811,77.65929
12.946779,77.599956
12.996061,77.592847
12.942815,77.581403
12.974825,77.65922
12.953779,77.58782
12.921588,77.587085
13.003821,77.55674
12.944941,77.562802
12.948934,77.586131
12.974591,77.581571
12.966638,77.63973
12.987605,77.59241
12.981385,77.63006
13.002087,77.583342
13.009894,77.551721
12.979818,77.555739
12.950848,77.581344
13.000765,77.559434
12.910848,77.565548
12.976276,77.559173
12.927767,77.570282
12.976483,77.572851
13.025658,77.596696
12.938572,77.608766
12.923149,77.603792
12.970336,77.555686
12.980339,77.55782
12.977538,77.644803
12.951072,77.582754
12.962946,77.603868
12.979959,77.558909
12.971763,77.588874
12.979397,77.620846
12.966978,77.653186
13.013984,77.573512
12.973173,77.593416
12.987448,77.586774
12.997998,77.565579
12.973166,77.575687
13.016536,77.571538
12.980529,77.582542
12.97193,77.553547
13.008741,77.553643
12.961753,77.577924
12.934672,77.592154
12.981542,77.574671
12.942949,77.601615
13.010454,77.59092
12.933259,77.603137
12.928511,77.583534
12.966962,77.574528
12.971524,77.642272
12.985365,77.583359
12.982709,77.637839
12.967381,77.589984
12.991197,77.643915
12.946682,77.563246
12.995106,77.578949
12.964086,77.678948
12.971762,77.652501
12.968387,77.643548
12.971648,77.569725
13.032257,77.57346
13.017391,77.564557
13.02258,77.583393
13.004197,77.564697
12.981164,77.643045
12.927387,77.567013
13.008647,77.56739
12.99842,77.593077
12.970128,77.666084
12.983751,77.555441
12.987894,77.599608
12.959928,77.58607
12.978208,77.586857
12.964406,77.566219
12.938002,77.598715
12.936046,77.599564
12.975658,77.621926
12.923341,77.581438
13.000075,77.565339
12.968339,77.570242
12.987354,77.596193
12.990306,77.633731
12.98213,77.63037
12.975778,77.569821
