Latitude,Longitude
13.006433,77.583067
12.959456,77.577894
13.00538,77.583064
12.966323,77.572842
13.001391,77.588519
12.973441,77.654712
12.981204,77.641016
12.971932,77.584793
12.989436,77.58806
12.977426,77.578292
12.984866,77.561973
12.980318,77.63383
12.976027,77.570493
13.035693,77.569924
12.930252,77.574417
12.978614,77.679389
12.972172,77.646128
12.968263,77.574818
12.970531,77.581777
12.996473,77.550286
12.946571,77.572934
12.982393,77.566593
12.948315,77.581611
12.951072,77.57161
13.004644,77.562305
12.978971,77.586765
12.962536,77.576114
12.978175,77.665385
12.923595,77.555547
12.939198,77.583332
12.97039,77.587443
12.921092,77.594655
12.955166,77.635518
12.962532,77.67253
12.999702,77.586852
12.947722,77.573798
12.976457,77.650611
12.964993,77.558125
12.945377,77.635513
12.94074,77.593508
12.97734,77.670417
12.978784,77.572063
12.987372,77.59452
12.954817,77.665919
12.978047,77.607968
12.952877,77.632406
12.940099,77.547196
12.928616,77.594014
12.983426,77.581861
13.004716,77.578363
13.007474,77.543354
12.955291,77.596741
12.92701,77.582539
12.99985,77.573336
12.992947,77.573473
12.951041,77.595998
12.959416,77.56542
12.935963,77.566196
12.983463,77.561595
12.969077,77.581661
12.932836,77.565549
12.986357,77.570549
12.974275,77.550312
12.982087,77.569722
12.998398,77.565332
12.983667,77.583789
12.965397,77.554012
12.957279,77.584802
12.968262,77.657899
12.960928,77.549238
12.979651,77.55273
12.961747,77.557938
12.930546,77.589317
12.958378,77.591014
12.977585,77.616622
12.963075,77.565073
12.967295,77.591839
12.979501,77.638252
12.925383,77.566035
12.927727,77.545158
12.980349,77.639639
12.964816,77.572275
12.975149,77.572814
12.95923,77.603546
13.005866,77.579726
12.998944,77.586528
12.954419,77.570874
12.964531,77.573815
12.968305,77.577184
12.995522,77.5537
12.977188,77.65717
12.988309,77.568743
12.979087,77.555946
12.918607,77.591253
13.010868,77.553042
13.002318,77.594609
12.954745,77.571582
13.004722,77.561673
12.96494,77.637406
12.991947,77.647629
12.950043,77.585575
12.948769,77.573576
12.972245,77.653493
13.006487,77.550956
12.964627,77.63108
13.009372,77.591063
12.974157,77.602599
12.945825,77.542439
12.966744,77.573769
12.974902,77.588339
12.991197,77.620032
12.996057,77.654621
12.981161,77.584749
12.99023,77.558533
12.941714,77.564416
13.009616,77.5332
12.995104,77.636147
12.968568,77.653111
12.971541,77.637534
13.036261,77.569413
12.966902,77.563912
12.96474,77.569401
12.977306,77.61163
12.992591,77.568334
12.999359,77.563582
12.927559,77.55638
12.937861,77.605542
12.975697,77.646028
12.963861,77.63889
12.933543,77.597617
12.987976,77.581802
12.941974,77.601166
13.011456,77.563237
12.956047,77.594955
12.952032,77.620995
12.967736,77.550833
12.948785,77.574671
12.939686,77.564327
12.983386,77.627096
12.986605,77.576086
12.961459,77.584622
12.981775,77.628895
12.913579,77.567108
13.007954,77.582297
12.972439,77.618186
12.911748,77.57454
12.982444,77.592409
12.921259,77.589089
12.987344,77.64272
12.985813,77.605704
12.970297,77.584025
12.970709,77.648045
12.968238,77.576917
12.9776,77.65468
12.977025,77.583056
12.995333,77.588086
12.993698,77.558246
13.001465,77.667491
12.963022,77.588446
12.935257,77.56651
12.987612,77.56596
12.928836,77.598889
12.977162,77.575036
12.972568,77.574858
12.990671,77.579146
12.979614,77.592537
12.964629,77.653757
12.976707,77.576311
12.98247,77.564206
12.959238,77.600326
12.975975,77.563876
13.023375,77.572566
12.959581,77.590769
12.947735,77.5675
13.025127,77.584904
12.999989,77.567813
12.992158,77.566553
12.970569,77.593098
13.002417,77.583455
12.957619,77.55301
12.968665,77.57527
13.014564,77.583578
12.964538,77.558887
12.929647,77.587579
12.98741,77.602141
12.994199,77.586754
12.978511,77.615899
13.021656,77.554291
12.92578,77.6087
12.966791,77.581135
12.923895,77.569337
12.987545,77.573349
12.918861,77.575791
12.98895,77.582867
12.965319,77.578224
12.936809,77.579944
12.926637,77.567653
12.968809,77.571002
12.972329,77.57583
12.976092,77.644178
12.984589,77.567493
13.011005,77.560801
12.95552,77.561496
12.968534,77.577763
13.020149,77.564536
12.9762,77.61987
12.972545,77.556961
12.99179,77.60364
12.924881,77.571675
12.947563,77.581004
13.01525,77.555203
12.995452,77.640854
13.011105,77.530577
12.974978,77.662468
13.003542,77.564588
13.011295,77.579895
12.965636,77.573402
12.990323,77.594782
12.962534,77.577454
12.936587,77.572735
13.00547,77.552421
12.982008,77.573129
12.96739,77.602447
12.973818,77.565268
12.97537,77.580051
13.006823,77.622086
12.995566,77.564113
12.968438,77.647778
12.975406,77.555963
12.94838,77.596305
12.985402,77.599267
12.960213,77.645294
13.00108,77.586588
13.014809,77.536173
12.976747,77.636878
12.99508,77.569503
12.958927,77.583625
13.002543,77.650834
12.982762,77.579717
13.015381,77.666556
12.925519,77.590742
12.965763,77.574162
12.970641,77.650437
12.970695,77.585356
13.006758,77.59552
12.966894,77.662963
12.988205,77.624153
12.958709,77.562292
13.012925,77.581592
12.998283,77.571227
12.994308,77.585918
12.981601,77.574715
13.026131,77.575424
12.935095,77.580562
12.988108,77.585791
12.946193,77.652628
12.982345,77.574094
12.928685,77.578132
12.951629,77.605552
12.97002,77.599456
12.936089,77.584372
12.933723,77.583818
12.958241,77.557511
12.970496,77.595179
12.954486,77.640981
12.958014,77.571583
13.024305,77.567265
12.912224,77.580973
12.986314,77.5595
12.970382,77.567027
12.98211,77.626507
12.950704,77.603784
12.931855,77.547401
12.917426,77.568268
12.942675,77.578606
12.996262,77.585797
12.970729,77.581898
12.994309,77.556928
12.978571,77.562189
12.990495,77.592976
13.010545,77.558351
12.951769,77.574886
12.927995,77.562631
12.962689,77.579031
12.983758,77.559375
12.980368,77.6404
12.986216,77.640056
12.994095,77.554631
12.984733,77.664663
12.975141,77.643952
12.977229,77.569949
13.000195,77.593543
13.023121,77.562216
12.965727,77.584127
12.95225,77.568484
12.997177,77.604949
12.965398,77.545129
12.953725,77.665795
12.96471,77.595075
12.985664,77.568535
12.992164,77.554906
13.007795,77.577613
12.94206,77.606146
12.968737,77.571055
12.956032,77.567374
13.020592,77.572228
12.972769,77.590654
12.967751,77.58317
12.983495,77.55878
12.996392,77.583191
12.975777,77.566497
12.994685,77.562625
12.953667,77.568061
12.932196,77.588588
12.954573,77.582516
12.99667,77.63547
12.974538,77.645237
12.938646,77.613196
12.995139,77.587603
12.98241,77.565612
12.959121,77.562069
12.914353,77.565807
12.913094,77.580858
12.928505,77.616585
12.981953,77.575108
12.991687,77.602618
12.937738,77.560317
12.946269,77.549357
12.974972,77.66474
12.968275,77.636209
12.991453,77.579547
12.947939,77.615074
12.963803,77.575073
12.975267,77.595411
13.010431,77.55654
12.996751,77.585273
13.005816,77.53774
12.915159,77.580092
13.004134,77.542758
12.981402,77.566522
12.998375,77.574354
12.983574,77.64257
12.911061,77.615431
12.958481,77.629405
12.959958,77.569216
12.942987,77.589662
12.964696,77.619613
12.973059,77.574637
12.960046,77.557073
12.964927,77.599131
12.968317,77.658787
12.968155,77.645548
12.949624,77.570962
12.955732,77.577818
12.991515,77.630366
12.952604,77.628112
12.981665,77.663706
12.983664,77.57553
12.920274,77.54625
12.956678,77.575238
13.019807,77.619113
12.994585,77.590041
12.966319,77.574847
12.951241,77.570497
12.940733,77.584606
12.984153,77.534427
12.999179,77.620628
12.967831,77.637435
12.983475,77.643597
12.96822,77.588257
12.958717,77.591233
12.941741,77.549112
12.974433,77.57429
12.936764,77.584351
13.017161,77.565177
12.965282,77.562816
12.962748,77.551287
12.919676,77.551406
12.958979,77.569969
12.927346,77.578718
12.976008,77.578624
12.926313,77.623514
12.945018,77.629961
12.960181,77.597298
12.977854,77.624168
12.937765,77.582442
12.92439,77.588472
13.034412,77.572212
12.993504,77.561903
12.984389,77.57724
12.991188,77.652261
12.984353,77.575295
12.997551,77.572789
12.96932,77.647634
12.942677,77.559708
12.982894,77.570069
12.993728,77.576484
12.942603,77.545213
12.938318,77.570425
12.981132,77.659734
12.929323,77.577098
12.972412,77.606519
12.990313,77.646645
12.969201,77.646111
12.97937,77.585518
12.969055,77.608546
13.029108,77.560329
12.940396,77.611396
12.982771,77.558565
12.934109,77.576607
12.98185,77.584275
12.934883,77.629071
12.9944,77.579412
12.966653,77.65326
13.004643,77.536625
12.925957,77.575629
12.982851,77.655687
12.981704,77.565866
13.000865,77.568001
12.919887,77.572266
12.990304,77.59789
12.980965,77.600054
12.971745,77.565449
13.026697,77.567529
12.980169,77.581683
12.960159,77.663789
12.985381,77.566762
12.968203,77.595981
12.999284,77.566076
12.964883,77.643747
13.000383,77.568351
13.014209,77.566468
12.968329,77.637078
12.919303,77.59758
12.977931,77.560219
12.997359,77.576686
12.970666,77.591822
13.036075,77.571531
13.005202,77.566516
12.971101,77.553429
12.973293,77.574855
12.976296,77.592041
12.984722,77.647923
12.969521,77.575716
12.973875,77.581748
12.961827,77.565677
12.969624,77.56915
12.96902,77.565896
12.986161,77.65751
12.9966,77.54529
12.936477,77.551778
12.96955,77.574718
12.99166,77.655424
12.972063,77.557211
13.00227,77.613685
12.92915,77.59354
12.91654,77.573787
13.004328,77.580033
12.979606,77.57123
12.985737,77.644091
12.95911,77.654946
12.972561,77.642118
12.994529,77.602174
12.949939,77.566438
12.982519,77.559751
12.952012,77.572826
12.990033,77.54351
12.981457,77.599438
12.991414,77.574566
12.953155,77.555991
12.985234,77.572552
12.92414,77.586795
13.001663,77.583977
13.021185,77.558607
12.968294,77.627832
12.997633,77.580253
12.984927,77.567159
12.930326,77.564684
12.963006,77.545133
12.952571,77.591897
12.955686,77.590231
12.982223,77.550714
12.973909,77.652122
12.977842,77.555611
12.999999,77.567757
12.981478,77.593641
12.974088,77.591573
12.981931,77.618143
12.984008,77.55641
12.957085,77.619652
12.984595,77.59222
12.976142,77.589834
12.98996,77.576722
12.920546,77.57434
12.917288,77.576381
12.977627,77.659213
12.986832,77.577007
12.916306,77.589004
12.986068,77.575227
13.003129,77.594641
12.910938,77.579225
13.013401,77.549789
12.922292,77.559753
12.981403,77.582416
12.993852,77.588502
12.943101,77.594908
12.978403,77.599022
12.996919,77.567048
12.931973,77.582758
12.94302,77.658811
12.971816,77.561236
12.919071,77.569623
12.921389,77.579978
12.96914,77.672102
12.98474,77.598347
12.948809,77.592595
12.995221,77.667323
12.996688,77.543112
13.006342,77.600087
12.945244,77.573669
12.99113,77.6573
12.949585,77.576254
12.980448,77.576239
12.973917,77.622891
12.98108,77.574281
12.980669,77.636539
12.984552,77.560827
13.00724,77.542174
13.006238,77.626722
12.959059,77.562536
12.969893,77.648427
13.028824,77.565037
12.958109,77.658985
12.974503,77.592645
12.972464,77.560875
12.946095,77.561865
12.976331,77.653589
12.960869,77.627908
12.970015,77.591562
12.929252,77.569941
12.935684,77.601635
12.948382,77.570821
12.941013,77.586015
12.995198,77.559017
12.920866,77.578976
12.945407,77.562636
12.91045,77.595654
13.002712,77.645085
12.973752,77.560379
12.979689,77.554446
13.016952,77.569409
12.964647,77.56561
12.989858,77.546722
12.986967,77.642535
13.009989,77.583811
12.972414,77.622142
12.998438,77.573965
12.990179,77.577203
12.959347,77.645102
12.983472,77.592829
13.003269,77.563394
12.991102,77.571858
12.924953,77.587532
12.982963,77.583746
12.98673,77.571335
12.954842,77.597007
13.033271,77.571184
12.970751,77.599124
12.967229,77.571803
12.976665,77.563672
12.972545,77.578203
12.993762,77.58685
12.971387,77.539962
12.922981,77.598138
12.997107,77.579213
12.968083,77.577664
12.975671,77.566633
13.011351,77.589024
13.012338,77.57083
12.988794,77.636505
12.979302,77.557259
12.989867,77.55829
12.997777,77.548229
12.945939,77.594176
12.981317,77.647671
12.989631,77.571262
12.996232,77.643323
12.967964,77.663576
12.98943,77.610446
12.975227,77.622835
12.998602,77.572068
12.98409,77.574869
13.003054,77.569651
12.953001,77.574654
12.99751,77.566349
12.985928,77.564419
12.975667,77.548459
13.019027,77.581376
12.974527,77.637235
13.011103,77.656996
12.980301,77.566108
12.961473,77.551296
12.966941,77.591045
12.968195,77.647746
12.980667,77.589237
12.9861,77.575136
12.99968,77.546564
12.974964,77.555957
12.989762,77.596961
12.967805,77.569558
12.974153,77.571143
12.995095,77.588055
12.988677,77.655514
12.998932,77.605962
12.942305,77.604569
12.926275,77.605161
12.958813,77.555962
13.002177,77.580768
12.969957,77.587513
12.995299,77.577982
13.004823,77.620498
12.973907,77.635549
13.01327,77.614267
12.971931,77.556742
13.006562,77.587951
12.933791,77.552259
12.980244,77.561044
12.969169,77.578869
12.989574,77.636965
12.986684,77.5932
13.011167,77.557669
12.973985,77.568978
12.984518,77.563646
12.958566,77.571802
13.006814,77.577841
12.929701,77.569908
12.980683,77.569499
12.962757,77.579906
12.937483,77.589477
12.984376,77.651944
13.00292,77.589484
12.917037,77.561224
12.986776,77.604456
12.936852,77.57785
12.953213,77.570391
12.975693,77.644481
12.968507,77.585412
12.980595,77.591257
12.975954,77.653562
13.004499,77.558807
13.005211,77.562635
12.960135,77.589567
12.925773,77.565532
12.99479,77.596173
12.970316,77.590058
12.987539,77.640762
12.923513,77.570835
13.01162,77.574528
12.959316,77.57872
12.930241,77.545834
12.96598,77.58067
12.976088,77.587089
12.960309,77.568434
12.954782,77.573954
12.966833,77.593991
12.964344,77.563745
13.013945,77.576638
12.913836,77.597569
13.017197,77.571936
12.973933,77.588832
12.974877,77.58369
12.930035,77.606003
12.99841,77.574356
12.974577,77.619053
12.916007,77.617526
13.002515,77.529905
12.98729,77.568758
12.991184,77.623489
12.998016,77.583935
12.992371,77.584181
12.980033,77.584859
12.98541,77.583546
12.932287,77.605111
12.956894,77.574307
12.951415,77.530678
12.978623,77.623959
12.943159,77.615847
12.968488,77.576878
12.936511,77.616009
13.005685,77.626051
12.974718,77.643057
12.991613,77.580184
12.985516,77.592325
12.977165,77.594997
12.965636,77.576788
12.986211,77.564035
12.967746,77.646163
12.971108,77.561667
12.928511,77.600361
13.008685,77.561694
12.996102,77.558207
12.91673,77.575078
12.9821,77.642339
12.993305,77.642985
12.920745,77.594991
13.020151,77.559292
12.960903,77.577028
12.937684,77.595112
12.98575,77.60243
12.978642,77.58386
12.940138,77.591724
12.971844,77.58611
12.975208,77.601711
13.008859,77.571775
12.996815,77.57435
12.974337,77.667355
13.017478,77.59153
12.941496,77.630385
12.987738,77.578431
12.999045,77.643587
12.96647,77.584231
12.966072,77.638433
12.986728,77.558955
12.959271,77.58098
12.921955,77.559644
12.956909,77.59923
12.960184,77.588474
13.011681,77.547642
13.017474,77.551641
12.92132,77.586142
12.924774,77.572471
12.921866,77.56802
12.978939,77.55615
12.968407,77.647106
12.951565,77.602834
13.025694,77.566705
12.979359,77.565193
12.990792,77.558824
13.013913,77.588352
12.953344,77.548727
12.928723,77.577549
12.986653,77.596689
12.950438,77.596656
12.979382,77.626926
12.959241,77.564678
12.927296,77.58073
12.971654,77.569486
12.985849,77.568815
12.996676,77.572028
12.93793,77.570007
12.964344,77.572511
12.98433,77.565178
12.988852,77.559738
12.96226,77.568662
12.99501,77.644373
13.000994,77.552751
12.974822,77.57777
12.973102,77.598115
12.921276,77.588413
12.978099,77.57729
12.932921,77.565655
12.948372,77.569479
12.970681,77.562011
12.986455,77.57352
12.972658,77.661847
13.011038,77.650236
12.987472,77.670112
12.950359,77.588902
12.997835,77.584486
12.983564,77.577424
12.947513,77.603684
12.984452,77.552776
12.99006,77.571384
12.977915,77.644216
12.947724,77.558698
12.996039,77.58764
12.989849,77.625962
12.9412,77.58759
12.988316,77.555867
12.974036,77.579207
13.014139,77.603215
12.962418,77.583463
12.972611,77.574466
12.992143,77.638078
12.953864,77.641884
12.976276,77.632693
12.998678,77.587083
12.966777,77.626677
12.963937,77.627642
12.951133,77.569308
12.974427,77.666064
12.974286,77.562748
12.965307,77.622822
12.916732,77.605756
12.94109,77.610575
12.980115,77.57516
12.975889,77.636588
12.999006,77.664722
12.971304,77.558361
13.001431,77.575519
12.977942,77.577624
12.970018,77.640554
12.974917,77.563862
13.03214,77.614769
12.970272,77.565471
12.991901,77.632777
13.015811,77.574786
12.988989,77.583589
12.977216,77.582854
12.962583,77.541445
12.969304,77.566968
12.984932,77.656116
12.971192,77.626784
12.963882,77.641226
12.978593,77.539949
12.922292,77.601047
12.972565,77.574559
12.957682,77.58713
12.961538,77.585685
12.966144,77.627152
12.994583,77.637097
12.9718,77.675245
12.986054,77.65187
12.991738,77.563701
12.922453,77.593261
12.984613,77.577096
12.937398,77.54256
12.96664,77.577605
12.959044,77.58735
12.96624,77.652187
12.976435,77.566263
12.980882,77.594319
12.970621,77.649487
12.990798,77.59637
12.980648,77.635217
12.97259,77.560226
12.960126,77.632265
12.953871,77.578825
12.960294,77.622614
13.013093,77.578257
12.989301,77.583473
12.979913,77.584809
13.01153,77.579462
13.011164,77.571841
12.983733,77.627104
12.95982,77.583624
13.010865,77.569652
12.983082,77.631323
12.949098,77.573845
12.922513,77.587252
13.018067,77.573322
12.972953,77.582814
12.970405,77.644036
12.999087,77.578834
12.96128,77.587375
12.962745,77.579961
12.990484,77.641014
12.990551,77.557596
12.927021,77.569526
12.995887,77.637451
12.972365,77.574341
12.996909,77.56039
12.931862,77.595382
12.982416,77.579309
12.954242,77.575132
12.98443,77.569999
12.981887,77.564962
12.957723,77.616487
12.979321,77.65264
12.976112,77.591464
12.923849,77.580259
12.946168,77.579339
12.960737,77.559225
12.955154,77.575367
12.97798,77.563299
12.945619,77.550185
12.988381,77.58006
12.991132,77.577693
12.977462,77.545003
12.953815,77.585016
12.967668,77.575051
12.93129,77.607687
12.98538,77.592974
12.910064,77.622412
12.994016,77.603024
12.976729,77.569464
12.93675,77.545777
12.971123,77.585089
12.948158,77.588913
13.019029,77.585714
12.981752,77.594647
12.932793,77.603837
12.993041,77.572008
12.917686,77.609406
12.941813,77.592126
12.963914,77.581007
12.973336,77.617714
12.979692,77.622636
12.978748,77.581259
12.985846,77.594951
13.002078,77.565676
12.925568,77.593477
12.964381,77.564069
12.91061,77.589179
12.964934,77.647218
12.954775,77.648965
13.010197,77.640831
12.964015,77.567334
12.97018,77.641913
12.937725,77.610196
12.947672,77.615396
12.983791,77.594533
12.942222,77.570339
12.926224,77.584597
12.931576,77.600355
12.977253,77.5536
12.994344,77.653265
12.971214,77.586326
13.013788,77.569022
12.953897,77.55426
13.003329,77.576133
12.95069,77.585411
12.958457,77.56713
12.985037,77.563754
13.021278,77.596458
12.990785,77.571497
13.003349,77.635967
12.986491,77.570183
12.970293,77.561732
12.937897,77.570865
12.975248,77.575467
12.938025,77.58346
12.996473,77.559861
12.982933,77.584872
13.008861,77.583047
12.977993,77.638337
12.989415,77.643644
12.932489,77.594283
12.981817,77.588581
12.956722,77.57045
12.973494,77.590173
12.978971,77.575608
12.995154,77.640607
13.021606,77.574559
12.963312,77.582445
12.987024,77.640403
12.945494,77.577584
12.956962,77.644868
12.949513,77.569295
12.971443,77.572481
12.987305,77.583467
12.988329,77.643723
12.981238,77.58783
12.976746,77.586058
12.999706,77.62264
13.030968,77.593974
13.015234,77.566619
12.948302,77.587682
12.976062,77.573554
12.97856,77.592632
13.008529,77.576314
12.974269,77.654063
12.995562,77.584313
12.965595,77.557613
12.987136,77.587368
12.915783,77.567944
12.982789,77.583001
12.964451,77.583804
12.977171,77.5913
12.979143,77.593773
12.987135,77.612729
12.918138,77.616317
12.994054,77.573763
13.009097,77.586667
12.976941,77.557716
12.993285,77.65126
12.972645,77.575362
12.943987,77.58174
12.996728,77.559557
12.955942,77.601691
12.931981,77.553608
12.999001,77.554284
12.98729,77.649966
12.991156,77.55368
12.973487,77.647381
12.947441,77.57693
12.986323,77.664866
12.935996,77.568118
12.975711,77.637054
12.958506,77.631334
12.922267,77.574506
12.990804,77.615259
12.999339,77.584639
12.969156,77.589391
12.980791,77.581054
12.946763,77.592176
13.006247,77.626881
12.982309,77.585472
12.977047,77.58967
12.981421,77.56812
12.938878,77.591856
12.914205,77.57669
12.944841,77.597954
12.986036,77.542819
12.95069,77.567128
13.007115,77.542441
12.973002,77.582923
12.914675,77.557384
12.947449,77.614775
13.00148,77.553946
12.959474,77.610483
12.946369,77.576179
12.925271,77.563836
12.979187,77.560344
12.978177,77.566156
12.969116,77.584881
12.991634,77.634
12.923306,77.566279
12.950172,77.641479
12.952017,77.587985
12.927037,77.582237
12.979986,77.647423
12.999343,77.617484
12.963062,77.570521
13.011545,77.552714
12.944788,77.533565
12.933913,77.554837
12.978316,77.630832
12.993896,77.577007
12.967372,77.682503
12.937222,77.624965
13.021554,77.583751
12.928626,77.588258
13.009678,77.659091
12.979924,77.561704
13.000328,77.566755
13.022654,77.562979
12.9987,77.623472
12.985187,77.595605
12.966725,77.553717
12.976447,77.56339
12.98651,77.654321
13.024024,77.576944
12.989574,77.625468
12.963381,77.552871
12.975102,77.553377
13.000116,77.64464
12.991571,77.576775
13.000094,77.585135
12.971784,77.56306
12.992225,77.587879
12.986283,77.576576
13.017443,77.556655
12.933947,77.605665
12.980323,77.563061
12.996532,77.557918
12.920225,77.557811
12.955403,77.578779
12.988565,77.560013
12.992237,77.572507
12.996275,77.578035
12.944164,77.554361
12.955053,77.554974
12.918773,77.568039
12.995378,77.643647
12.966668,77.598007
12.987612,77.636119
12.96298,77.669723
12.990903,77.592378
12.983544,77.651918
12.940883,77.563384
12.950198,77.589211
12.988579,77.578724
12.988531,77.559785
12.970923,77.656043
12.965748,77.675115
12.999359,77.575313
13.021532,77.577144
12.982923,77.665557
12.972092,77.58622
12.998501,77.561238
12.96305,77.559875
12.986258,77.57718
13.006727,77.566516
12.997283,77.578696
12.925095,77.611906
12.991732,77.631398
12.980732,77.638458
12.995768,77.590628
12.954151,77.611251
12.997414,77.660806
12.972026,77.572705
12.945509,77.575559
12.975011,77.672919
12.99366,77.584304
12.974614,77.574834
12.984924,77.578778
12.965287,77.575873
12.981824,77.614896
13.011532,77.549484
12.971337,77.555658
12.989263,77.587385
12.978831,77.576236
12.970429,77.564541
13.003771,77.586034
12.978588,77.631385
12.977805,77.620542
12.958326,77.586231
12.990025,77.658757
12.982571,77.585102
12.987387,77.569413
12.959042,77.595419
12.975806,77.644067
12.929517,77.56628
12.983228,77.575855
13.003888,77.562505
12.96582,77.576277
13.01788,77.559825
12.960304,77.590165
12.990627,77.644995
12.960702,77.569163
12.97769,77.583066
12.981486,77.649541
12.974314,77.561242
12.99393,77.573378
12.938668,77.5798
12.992373,77.625674
12.935907,77.593313
12.928486,77.598938
12.958844,77.571133
12.95989,77.648062
12.961956,77.644725
12.988737,77.569732
12.974376,77.638393
13.010738,77.570444
12.971331,77.58212
13.028189,77.574215
12.986661,77.631941
13.000311,77.644272
13.002683,77.566813
12.968443,77.562667
12.971224,77.556125
12.922086,77.555974
12.972523,77.599565
12.981488,77.580275
13.001328,77.640312
12.969136,77.580909
12.981329,77.647591
12.99728,77.630696
12.98694,77.584003
12.994557,77.565784
12.979424,77.59331
12.95749,77.589129
13.010914,77.579971
12.912993,77.582311
12.974209,77.641987
12.98585,77.671587
12.946678,77.586019
12.989419,77.581771
12.999421,77.586552
12.968203,77.64889
12.973122,77.656366
12.990035,77.617847
12.981397,77.591286
12.917935,77.570643
12.972507,77.659274
12.944411,77.621184
12.974531,77.562863
12.969268,77.656548
12.979541,77.620396
12.926753,77.617773
12.993554,77.576225
13.012357,77.577453
13.018761,77.568876
13.002938,77.564135
12.974099,77.557318
12.992362,77.57771
12.99983,77.580171
12.927508,77.576251
13.020123,77.555472
12.936413,77.589118
13.013915,77.578602
12.978086,77.595922
12.992205,77.581737
12.97549,77.629172
12.956087,77.643965
13.029423,77.566655
12.978101,77.560771
12.954928,77.584431
12.920047,77.583218
12.974309,77.580704
12.950193,77.592301
13.006011,77.592829
12.981199,77.579635
12.950655,77.573111
12.933711,77.607715
12.967259,77.63773
12.959778,77.574884
12.952183,77.562263
12.962708,77.565692
12.970774,77.650084
12.975247,77.608436
12.940107,77.545785
13.00351,77.587504
12.96115,77.652144
12.974097,77.570507
12.964496,77.583112
12.988005,77.564534
12.966991,77.658987
12.962366,77.668715
12.951615,77.576735
12.977581,77.601771
12.973491,77.625778
12.977255,77.553529
12.950307,77.575035
12.979072,77.567608
13.014159,77.571337
12.973969,77.578943
12.972403,77.567334
12.98033,77.616583
12.993761,77.557583
12.97861,77.554333
12.967236,77.576672
12.940041,77.557567
12.92286,77.580296
12.938399,77.571424
12.981573,77.558076
12.99871,77.58106
12.990331,77.57474
12.954122,77.573249
12.974591,77.553532
12.960327,77.581158
12.993909,77.562268
12.93388,77.573531
12.991806,77.569261
12.956301,77.578497
12.978236,77.605192
12.98963,77.576061
12.964983,77.542236
12.925071,77.569391
12.942032,77.538217
12.935161,77.568268
13.000802,77.583067
12.922787,77.609143
12.996267,77.588583
12.925462,77.563819
12.926597,77.567127
12.981368,77.624863
12.959834,77.593686
12.993536,77.676011
12.949585,77.577452
13.006374,77.581224
12.911706,77.559043
12.956365,77.611174
12.967886,77.590491
12.930936,77.594325
13.007577,77.642836
12.939919,77.598469
12.956336,77.596003
12.918221,77.558886
12.989285,77.578286
13.000317,77.678781
12.925366,77.602199
12.985633,77.570921
12.972184,77.583572
12.953188,77.568485
12.948537,77.574183
